210359,0.80
152874,0.05
412544,0.04
108066,0.34
276075,0.33
315280,0.64
48701,0.61
218089,0.07
373558,0.08
226639,0.11
347104,0.67
129051,0.03
91961,0.79
206561,0.03
429612,0.03
371946,0.52
262678,0.20
431942,0.19
190825,0.06
132002,0.63
219563,0.04
158120,0.13
191098,0.28
143535,0.19
306261,0.54
88059,0.03
103005,0.42
298200,0.55
296656,0.67
227443,0.04
320576,0.70
85351,0.14
254090,0.02
66374,0.03
92023,0.63
9113,0.67
406275,0.84
63963,0.03
309767,0.09
238058,0.22
364998,0.78
30946,0.34
73883,0.57
248397,0.04
